id,threat,lat,lon
14091,2,-37.5495788884619,-72.68816736048103
14092,2,-37.54993171535935,-72.67686979399973
14093,2,-37.55028346407732,-72.66557203080741
14094,2,-37.55063413455775,-72.65427407150251
14095,2,-37.55098372674276,-72.64297591668351
14096,2,-37.55133224057465,-72.63167756694901
14097,2,-37.551679675995906,-72.62037902289762
14098,2,-37.55202603294915,-72.60908028512804
14099,2,-37.552371311377215,-72.59778135423905
14100,1,-37.55271551122313,-72.58648223082945
14101,1,-37.55305863243003,-72.57518291549812
14102,2,-37.553400674941294,-72.56388340884406
14103,2,-37.55374163870045,-72.55258371146624
14104,2,-37.5540815236512,-72.54128382396378
14105,2,-37.55442032973741,-72.52998374693581
14106,2,-37.554758056903175,-72.51868348098154
14107,2,-37.555094705092706,-72.50738302670023
14108,2,-37.55543027425042,-72.49608238469123
14109,2,-37.555764764320905,-72.48478155555394
14110,2,-37.55609817524891,-72.4734805398878
14111,2,-37.556430506979396,-72.46217933829236
14112,2,-37.55676175945748,-72.45087795136719
14113,2,-37.557091932628445,-72.43957637971194
14114,2,-37.55742102643777,-72.42827462392631
14115,2,-37.557749040831105,-72.41697268461009
14116,2,-37.558075975754264,-72.40567056236308
14117,2,-37.55840183115324,-72.39436825778522
14118,2,-37.55872660697423,-72.38306577147641
14119,2,-37.55905030316359,-72.3717631040367
14120,2,-37.559372919667815,-72.36046025606616
14121,2,-37.559694456433654,-72.34915722816493
14122,2,-37.56001491340797,-72.33785402093318
14123,2,-37.56033429053782,-72.3265506349712
14124,2,-37.560652587770456,-72.31524707087928
14125,2,-37.56096980505328,-72.30394332925782
14126,2,-37.56128594233388,-72.29263941070722
14127,2,-37.56160099956005,-72.281335315828
14128,2,-37.56191497667971,-72.27003104522072
14129,2,-37.56222787364099,-72.25872659948597
14130,2,-37.562539690392185,-72.24742197922443
14131,3,-37.56285042688177,-72.23611718503683
14132,3,-37.56316008305841,-72.22481221752395
14133,2,-37.563468658870924,-72.21350707728665
14134,2,-37.563776154268325,-72.20220176492582
14135,2,-37.56408256919978,-72.19089628104241
14136,2,-37.56438790361469,-72.17959062623747
14137,2,-37.56469215746254,-72.16828480111204
14138,2,-37.564995330693094,-72.15697880626729
14139,2,-37.56529742325621,-72.14567264230438
14140,2,-37.56559843510196,-72.13436630982457
14141,2,-37.565898366180626,-72.12305980942915
14142,2,-37.5661972164426,-72.11175314171948
14143,2,-37.56649498583849,-72.10044630729699
14144,1,-37.56679167431908,-72.08913930676313
14145,2,-37.56708728183532,-72.07783214071944
14146,2,-37.56738180833835,-72.06652480976751
14147,2,-37.56767525377947,-72.05521731450895
14148,2,-37.56796761811018,-72.04390965554548
14149,3,-37.56825890128215,-72.03260183347881
14150,3,-37.56854910324719,-72.02129384891077
14151,2,-37.56883822395736,-72.00998570244323
14152,2,-37.56912626336485,-71.99867739467805
14153,3,-37.569413221422025,-71.98736892621726
14154,3,-37.56969909808143,-71.97606029766281
14155,2,-37.56998389329582,-71.96475150961682
14156,2,-37.57026760701808,-71.95344256268139
14157,2,-37.57055023920131,-71.94213345745871
14158,2,-37.57083178979876,-71.93082419455101
14159,2,-37.57111225876389,-71.91951477456057
14160,3,-37.57139164605031,-71.90820519808972
14161,2,-37.57166995161181,-71.89689546574087
14162,2,-37.57194717540237,-71.88558557811643
14163,2,-37.572223317376135,-71.87427553581894
14164,2,-37.57249837748744,-71.86296533945091
14165,2,-37.572772355690795,-71.85165498961494
14166,2,-37.57304525194088,-71.84034448691368
14167,2,-37.57331706619256,-71.82903383194984
14168,2,-37.57358779840089,-71.81772302532617
14169,2,-37.573857448521046,-71.80641206764545
14170,2,-37.57412601650846,-71.79510095951058
14171,2,-37.574393502318706,-71.78378970152441
14172,2,-37.57465990590753,-71.77247829428993
14173,1,-37.57492522723084,-71.7611667384101
14174,1,-37.57518946624477,-71.74985503448802
14175,1,-37.57545262290561,-71.73854318312678
14176,2,-37.5757146971698,-71.72723118492952
14177,2,-37.575975688994006,-71.71591904049946
14178,2,-37.57623559833503,-71.70460675043982
14179,2,-37.576494425149875,-71.69329431535392
14180,2,-37.576752169395725,-71.68198173584511
14181,2,-37.577008831029914,-71.67066901251678
14182,2,-37.577264410009995,-71.6593561459724
14183,2,-37.57751890629367,-71.64804313681542
14184,2,-37.57777231983884,-71.63672998564941
14185,1,-37.578024650603545,-71.62541669307794
14186,2,-37.578275898546046,-71.61410325970466
14187,2,-37.57852606362477,-71.60278968613325
14188,2,-37.57877514579831,-71.59147597296743
14189,2,-37.57902314502546,-71.58016212081098
14190,2,-37.579270061265156,-71.56884813026775
14191,2,-37.57951589447654,-71.55753400194159
14192,1,-37.57976064461893,-71.5462197364364
14193,1,-37.58000431165183,-71.53490533435617
14194,2,-37.580246895534884,-71.52359079630487
14195,2,-37.58048839622797,-71.5122761228866
14196,2,-37.5807288136911,-71.50096131470545
14197,2,-37.580968147884484,-71.48964637236554
14198,2,-37.58120639876851,-71.47833129647108
14199,2,-37.581443566303726,-71.4670160876263
14200,2,-37.581679650450894,-71.45570074643547
14201,2,-37.58191465117092,-71.44438527350293
14202,2,-37.582148568424905,-71.43306966943302
14203,1,-37.58238140217413,-71.4217539348302
14204,1,-37.58261315238004,-71.41043807029888
14205,1,-37.58284381900428,-71.39912207644359
14206,1,-37.583073402008665,-71.38780595386883
14207,2,-37.58330190135517,-71.37648970317925
14208,2,-37.58352931700599,-71.36517332497942
14209,1,-37.58375564892345,-71.35385681987404
14210,1,-37.58398089707009,-71.34254018846784
14211,1,-37.584205061408596,-71.33122343136553
14212,2,-37.58442814190188,-71.31990654917195
14213,2,-37.58465013851299,-71.30858954249193
14214,2,-37.58487105120516,-71.29727241193034
14215,0,-37.58509087994184,-71.28595515809212
14216,0,-37.58530962468659,-71.27463778158224
14217,1,-37.58552728540322,-71.2633202830057
14218,2,-37.58574386205566,-71.25200266296754
14219,2,-37.585959354608065,-71.24068492207286
14220,2,-37.586173763024746,-71.22936706092676
14221,1,-37.58638708727019,-71.21804908013448
14222,2,-37.58659932730908,-71.20673098030117
14223,2,-37.58681048310625,-71.19541276203209
14224,2,-37.58702055462674,-71.18409442593254
14225,1,-37.58722954183575,-71.17277597260785
14226,2,-37.58743744469868,-71.16145740266339
14227,2,-37.5876442631811,-71.15013871670456
14228,2,-37.587849997248725,-71.13881991533682
14229,1,-37.58805464686752,-71.12750099916565
14230,2,-37.526409434629606,-73.60311524547623
14231,3,-37.526849527083016,-73.59183424966528
14232,3,-37.52728854629703,-73.5805530087908
14233,3,-37.527726492199385,-73.56927152344554
14234,3,-37.52816336471801,-73.55798979422234
14235,3,-37.52859916378099,-73.5467078217141
14236,3,-37.5290338893166,-73.53542560651384
14237,3,-37.52946754125326,-73.52414314921464
14238,3,-37.5299001195196,-73.51286045040963
14239,3,-37.530331624044415,-73.5015775106921
14240,3,-37.53076205475664,-73.49029433065533
14241,3,-37.53119141158543,-73.47901091089273
14242,3,-37.5316196944601,-73.4677272519978
14243,3,-37.53204690331011,-73.45644335456409
14244,3,-37.53247303806514,-73.44515921918521
14245,3,-37.53289809865501,-73.43387484645491
14246,2,-37.53332208500972,-73.42259023696698
14247,2,-37.533744997059465,-73.41130539131531
14248,3,-37.534166834734584,-73.40002031009382
14249,3,-37.534587597965626,-73.38873499389658
14250,2,-37.53500728668326,-73.37744944331767
14251,3,-37.53542590081839,-73.36616365895131
14252,4,-37.53584344030206,-73.35487764139174
14253,3,-37.53625990506549,-73.34359139123333
14254,3,-37.53667529504008,-73.33230490907049
14255,3,-37.5370896101574,-73.3210181954977
14256,3,-37.53750285034923,-73.30973125110957
14257,3,-37.537915015547426,-73.29844407650074
14258,3,-37.53832610568415,-73.28715667226592
14259,3,-37.538736120691645,-73.27586903899996
14260,2,-37.539145060502356,-73.2645811772977
14261,3,-37.539552925048916,-73.25329308775413
14262,2,-37.53995971426411,-73.24200477096426
14263,2,-37.54036542808091,-73.23071622752323
14264,2,-37.54077006643246,-73.21942745802619
14265,2,-37.541173629252086,-73.20813846306844
14266,2,-37.54157611647326,-73.19684924324528
14267,2,-37.54197752802968,-73.18555979915216
14268,2,-37.54237786385518,-73.17427013138452
14269,2,-37.542777123883766,-73.16298024053796
14270,2,-37.54317530804965,-73.1516901272081
14271,2,-37.543572416287184,-73.14039979199065
14272,2,-37.54396844853092,-73.1291092354814
14273,2,-37.54436340471556,-73.11781845827618
14274,2,-37.54475728477603,-73.10652746097097
14275,2,-37.54515008864737,-73.09523624416171
14276,2,-37.54554181626484,-73.08394480844454
14277,2,-37.54593246756383,-73.07265315441558
14278,2,-37.54632204247996,-73.06136128267104
14279,2,-37.54671054094898,-73.05006919380725
14280,2,-37.54709796290686,-73.03877688842054
14281,2,-37.5474843082897,-73.02748436710738
14282,2,-37.54786957703379,-73.01619163046428
14283,2,-37.54825376907561,-73.0048986790878
14284,2,-37.5486368843518,-72.99360551357462
14285,2,-37.549018922799156,-72.98231213452145
14286,2,-37.54939988435472,-72.9710185425251
14287,2,-37.54977976895564,-72.95972473818244
14288,2,-37.550158576539246,-72.94843072209042
14289,2,-37.550536307043075,-72.93713649484602
14290,2,-37.55091296040482,-72.92584205704634
14291,2,-37.55128853656236,-72.91454740928855
14292,2,-37.55166303545373,-72.90325255216983
14293,2,-37.55203645701717,-72.8919574862875
14294,2,-37.552408801191056,-72.88066221223892
14295,2,-37.552780067913986,-72.86936673062151
14296,2,-37.553150257124685,-72.85807104203279
14297,2,-37.553519368762096,-72.8467751470703
14298,2,-37.55388740276531,-72.83547904633171
14299,2,-37.554254359073624,-72.8241827404147
14300,2,-37.55462023762647,-72.81288622991705
14301,2,-37.554985038363476,-72.80158951543663
14302,3,-37.55534876122446,-72.79029259757132
14303,3,-37.55571140614939,-72.7789954769191
14304,2,-37.55607297307843,-72.76769815407806
14305,2,-37.5564334619519,-72.75640062964627
14306,3,-37.556792872710325,-72.74510290422192
14307,3,-37.557151205294375,-72.73380497840327
14308,3,-37.55750845964491,-72.72250685278863
14309,2,-37.55786463570297,-72.7112085279764
14310,2,-37.558219733409764,-72.699910004565
14311,2,-37.558573752706685,-72.68861128315297
14312,2,-37.5589266935353,-72.67731236433887
14313,2,-37.55927855583732,-72.66601324872138
14314,2,-37.5596293395547,-72.6547139368992
14315,2,-37.55997904462949,-72.64341442947108
14316,2,-37.560327671004,-72.63211472703593
14317,2,-37.56067521862066,-72.6208148301926
14318,2,-37.56102168742207,-72.60951473954007
14319,2,-37.56136707735106,-72.59821445567742
14320,1,-37.561711388350574,-72.58691397920373
14321,1,-37.56205462036378,-72.57561331071815
14322,2,-37.562396773333994,-72.56431245081995
14323,2,-37.562737847204716,-72.55301140010842
14324,2,-37.56307784191963,-72.5417101591829
14325,2,-37.5634167574226,-72.53040872864283
14326,2,-37.56375459365765,-72.51910710908768
14327,2,-37.56409135056897,-72.50780530111703
14328,2,-37.56442702810098,-72.49650330533048
14329,2,-37.56476162619821,-72.4852011223277
14330,2,-37.565095144805404,-72.47389875270845
14331,2,-37.56542758386748,-72.46259619707249
14332,2,-37.56575894332954,-72.45129345601974
14333,2,-37.566089223136835,-72.4399905301501
14334,2,-37.5664184232348,-72.42868742006354
14335,2,-37.56674654356908,-72.41738412636015
14336,2,-37.56707358408546,-72.40608064963999
14337,2,-37.567399544729916,-72.39477699050327
14338,2,-37.567724425448596,-72.38347314955023
14339,2,-37.56804822618783,-72.37216912738114
14340,1,-37.56837094689412,-72.36086492459637
14341,2,-37.56869258751414,-72.34956054179631
14342,2,-37.56901314799477,-72.33825597958148
14343,2,-37.56933262828302,-72.32695123855238
14344,2,-37.56965102832612,-72.31564631930962
14345,2,-37.56996834807144,-72.30434122245387
14346,2,-37.57028458746657,-72.2930359485858
14347,2,-37.57059974645922,-72.28173049830623
14348,2,-37.57091382499735,-72.27042487221597
14349,2,-37.57122682302902,-72.25911907091593
14350,2,-37.571538740502525,-72.24781309500702
14351,2,-37.57184957736631,-72.2365069450903
14352,2,-37.57215933356898,-72.2252006217668
14353,2,-37.572468009059385,-72.21389412563768
14354,3,-37.57277560378648,-72.20258745730408
14355,3,-37.57308211769942,-72.19128061736728
14356,2,-37.57338755074756,-72.17997360642856
14357,2,-37.5736919028804,-72.16866642508928
14358,2,-37.573995174047624,-72.15735907395086
14359,2,-37.57429736419912,-72.14605155361475
14360,2,-37.57459847328491,-72.13474386468249
14361,2,-37.574898501255234,-72.12343600775567
14362,2,-37.575197448060486,-72.11212798343593
14363,2,-37.575495313651246,-72.10081979232494
14364,2,-37.57579209797827,-72.08951143502448
14365,3,-37.57608780099249,-72.07820291213632
14366,2,-37.57638242264501,-72.06689422426237
14367,3,-37.57667596288711,-72.05558537200453
14368,2,-37.576968421670266,-72.04427635596475
14369,3,-37.577259798946116,-72.03296717674509
14370,3,-37.5775500946665,-72.0216578349476
14371,2,-37.57783930878338,-72.01034833117447
14372,2,-37.578127441248945,-71.99903866602783
14373,2,-37.578414492015554,-71.98772884010995
14374,2,-37.57870046103574,-71.97641885402315
14375,2,-37.57898534826218,-71.96510870836977
14376,2,-37.57926915364779,-71.95379840375219
14377,2,-37.57955187714564,-71.94248794077289
14378,2,-37.57983351870893,-71.9311773200344
14379,2,-37.58011407829112,-71.91986654213926
14380,2,-37.58039355584578,-71.9085556076901
14381,2,-37.580671951326686,-71.89724451728958
14382,2,-37.5809492646878,-71.88593327154045
14383,2,-37.58122549588324,-71.87462187104546
14384,2,-37.58150064486733,-71.86331031640745
14385,2,-37.58177471159454,-71.8519986082293
14386,2,-37.58204769601953,-71.84068674711392
14387,2,-37.58231959809714,-71.82937473366431
14388,2,-37.58259041778241,-71.81806256848351
14389,2,-37.58286015503052,-71.8067502521746
14390,2,-37.58312880979684,-71.79543778534068
14391,2,-37.58339638203693,-71.78412516858498
14392,2,-37.583662871706515,-71.77281240251071
14393,2,-37.583928278761505,-71.76149948772118
14394,2,-37.584192603157994,-71.7501864248197
14395,2,-37.58445584485224,-71.73887321440967
14396,1,-37.58471800380068,-71.7275598570945
14397,1,-37.58497907995994,-71.71624635347771
14398,2,-37.58523907328683,-71.70493270416283
14399,2,-37.58549798373831,-71.69361890975341
14400,2,-37.58575581127154,-71.68230497085311
14401,2,-37.586012555843844,-71.67099088806559
14402,2,-37.58626821741275,-71.65967666199458
14403,2,-37.586522795935934,-71.64836229324386
14404,1,-37.58677629137129,-71.63704778241727
14405,2,-37.58702870367683,-71.62573313011866
14406,1,-37.58728003281079,-71.61441833695194
14407,1,-37.58753027873157,-71.60310340352112
14408,2,-37.587779441397764,-71.59178833043016
14409,2,-37.58802752076813,-71.58047311828315
14410,2,-37.58827451680158,-71.56915776768419
14411,2,-37.588520429457276,-71.55784227923743
14412,1,-37.58876525869446,-71.54652665354706
14413,1,-37.58900900447264,-71.53521089121736
14414,1,-37.58925166675146,-71.52389499285258
14415,2,-37.589493245490736,-71.51257895905708
14416,2,-37.5897337406505,-71.50126279043525
14417,2,-37.589973152190915,-71.4899464875915
14418,2,-37.590211480072355,-71.4786300511303
14419,2,-37.590448724255374,-71.46731348165619
14420,1,-37.590684884700686,-71.45599677977371
14421,2,-37.59091996136918,-71.44467994608749
14422,1,-37.59115395422195,-71.43336298120215
14423,1,-37.59138686322025,-71.42204588572243
14424,2,-37.59161868832551,-71.41072866025301
14425,2,-37.59184942949936,-71.39941130539873
14426,2,-37.592079086703585,-71.38809382176439
14427,2,-37.59230765990015,-71.37677620995484
14428,2,-37.59253514905122,-71.36545847057504
14429,1,-37.592761554119114,-71.3541406042299
14430,1,-37.59298687506635,-71.34282261152444
14431,1,-37.5932111118556,-71.3315044930637
14432,1,-37.59343426444975,-71.32018624945276
14433,2,-37.59365633281184,-71.30886788129676
14434,2,-37.59387731690508,-71.29754938920084
14435,1,-37.59409721669288,-71.28623077377023
14436,0,-37.59431603213882,-71.27491203561017
14437,1,-37.59453376320666,-71.26359317532594
14438,2,-37.59475040986035,-71.25227419352291
